--------------------
BDMEP - INMET
--------------------
Estação           : QUIXERAMOBIM - CE (OMM: 82586)
Latitude  (graus) : -5.16
Longitude (graus) : -39.28
Altitude  (metros): 79.50
Estação Operante
Inicio de operação: 01/01/1896
Periodo solicitado dos dados: 01/01/1961 a 15/05/2019
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções <http://www.inmet.gov.br/projetos/rede/pesquisa/instrucao.html>
--------------------
Estacao;Data;Hora;Umidade Relativa Media;Velocidade do Vento Media;
82586;25/06/1968;0000;72.75;0;
82586;26/06/1968;0000;74.75;0;
82586;27/06/1968;0000;58;2.333333;
82586;28/06/1968;0000;55.5;1.433333;
82586;29/06/1968;0000;55.5;2.2;
82586;30/06/1968;0000;56.5;2.1;
82586;01/07/1968;0000;60.5;0.9;
82586;02/07/1968;0000;62.25;0.9;
82586;03/07/1968;0000;51.25;2.633333;
82586;04/07/1968;0000;60.75;0;
82586;05/07/1968;0000;67.25;0;
82586;06/07/1968;0000;86.25;0.9;
82586;07/07/1968;0000;60.5;0.9;
82586;08/07/1968;0000;73.25;0.9;
82586;09/07/1968;0000;72.75;0.9;
82586;10/07/1968;0000;70.5;0;
82586;11/07/1968;0000;75.25;0;
82586;12/07/1968;0000;63.75;2.4;
82586;13/07/1968;0000;66.75;1.433333;
82586;14/07/1968;0000;69.5;1;
82586;15/07/1968;0000;64.5;2.4;
82586;16/07/1968;0000;59.25;0.9;
82586;17/07/1968;0000;56.75;1.133333;
82586;18/07/1968;0000;55.5;2.866667;
82586;19/07/1968;0000;62.25;0.9;
82586;20/07/1968;0000;59.5;0.766667;
82586;21/07/1968;0000;67.25;0;
82586;22/07/1968;0000;59.5;0;
82586;23/07/1968;0000;58.75;1.733333;
82586;24/07/1968;0000;52.75;1.2;
82586;25/07/1968;0000;57.75;0.9;
82586;26/07/1968;0000;55.5;3.2;
82586;27/07/1968;0000;61.5;0;
82586;28/07/1968;0000;52;1.2;
82586;29/07/1968;0000;54.25;2.666667;
82586;30/07/1968;0000;54.75;3.133333;
82586;31/07/1968;0000;56.25;0;
82586;01/08/1968;0000;66.25;1.2;
82586;02/08/1968;0000;53.75;0.9;
82586;03/08/1968;0000;53.75;1.2;
82586;04/08/1968;0000;51.75;0.9;
82586;05/08/1968;0000;72.25;0;
82586;06/08/1968;0000;63.75;0.866667;
82586;07/08/1968;0000;53.75;3.133333;
82586;08/08/1968;0000;54.25;2.1;
82586;09/08/1968;0000;49.75;1.8;
82586;10/08/1968;0000;57;2.1;
82586;11/08/1968;0000;57;2.233333;
82586;12/08/1968;0000;57.5;3.4;
82586;13/08/1968;0000;61.75;0.8;
82586;14/08/1968;0000;57.25;0.9;
82586;15/08/1968;0000;62.25;2.566667;
82586;16/08/1968;0000;54;3.166667;
82586;17/08/1968;0000;50.75;1.666667;
82586;18/08/1968;0000;52.5;2.333333;
82586;19/08/1968;0000;43.75;0.9;
82586;20/08/1968;0000;47.5;1.8;
82586;21/08/1968;0000;45.5;2.233333;
82586;22/08/1968;0000;46.75;0;
82586;23/08/1968;0000;51;1.433333;
82586;24/08/1968;0000;45.25;3.266667;
82586;25/08/1968;0000;55.5;3.033333;
82586;26/08/1968;0000;52.75;2.1;
82586;27/08/1968;0000;45.75;2.4;
82586;28/08/1968;0000;47.25;4.133333;
82586;29/08/1968;0000;50.25;2.633333;
82586;30/08/1968;0000;49.75;3.466667;
82586;31/08/1968;0000;54.5;2.066667;
82586;01/09/1968;0000;59;3.6;
82586;02/09/1968;0000;54.5;2.933333;
82586;03/09/1968;0000;58.5;2.4;
82586;04/09/1968;0000;46.25;4.133333;
82586;05/09/1968;0000;46.5;3.233333;
82586;06/09/1968;0000;54;4.733333;
82586;07/09/1968;0000;46.25;0.9;
82586;08/09/1968;0000;44;2.066667;
82586;09/09/1968;0000;48.75;2.1;
82586;10/09/1968;0000;53.25;3.566667;
82586;11/09/1968;0000;43;1.2;
82586;12/09/1968;0000;41.75;3.166667;
82586;13/09/1968;0000;42.75;2.1;
82586;14/09/1968;0000;47.5;2.1;
82586;15/09/1968;0000;50.25;3.466667;
82586;16/09/1968;0000;50;2.1;
82586;17/09/1968;0000;57.5;2.633333;
82586;18/09/1968;0000;59;3.533333;
82586;19/09/1968;0000;52.5;4.066667;
82586;20/09/1968;0000;48.25;2.933333;
82586;21/09/1968;0000;46.5;0.9;
82586;22/09/1968;0000;51.5;2.4;
82586;23/09/1968;0000;53.5;4;
82586;24/09/1968;0000;52.75;5.033333;
82586;25/09/1968;0000;51;3.533333;
82586;26/09/1968;0000;54;3.5;
82586;27/09/1968;0000;50.5;5.833333;
82586;28/09/1968;0000;45;4.133333;
82586;29/09/1968;0000;48.75;3.633333;
82586;30/09/1968;0000;46;6.366667;
82586;01/10/1968;0000;53.25;4.366667;
82586;02/10/1968;0000;51.5;3.566667;
82586;03/10/1968;0000;52.5;4.933333;
82586;04/10/1968;0000;50.75;1.2;
82586;05/10/1968;0000;46.25;3.433333;
82586;06/10/1968;0000;48.5;4.866667;
82586;07/10/1968;0000;47;4.4;
82586;08/10/1968;0000;39.75;2.566667;
82586;09/10/1968;0000;46;4.666667;
82586;10/10/1968;0000;48.25;5.8;
82586;11/10/1968;0000;55.5;2.933333;
82586;12/10/1968;0000;50.5;3.033333;
82586;13/10/1968;0000;52.75;0.9;
82586;14/10/1968;0000;51.5;2.766667;
82586;15/10/1968;0000;50.5;3;
82586;16/10/1968;0000;48.75;5.733333;
82586;17/10/1968;0000;46.75;3.633333;
82586;18/10/1968;0000;53.75;4.866667;
82586;19/10/1968;0000;50.75;4.266667;
82586;20/10/1968;0000;51.75;5.133333;
82586;21/10/1968;0000;50.25;5.133333;
82586;22/10/1968;0000;52.75;2.4;
82586;23/10/1968;0000;46.75;2.4;
82586;24/10/1968;0000;54.5;3.266667;
82586;25/10/1968;0000;52.75;3.833333;
82586;26/10/1968;0000;55.5;4.3;
82586;27/10/1968;0000;49.75;2.633333;
82586;28/10/1968;0000;65;2.1;
82586;29/10/1968;0000;42.5;3.533333;
82586;30/10/1968;0000;45.75;3.233333;
82586;31/10/1968;0000;46.5;4.3;
82586;01/11/1968;0000;43.25;3.6;
82586;02/11/1968;0000;48.75;3.5;
82586;03/11/1968;0000;50.75;1.733333;
82586;04/11/1968;0000;49.25;3.466667;
82586;05/11/1968;0000;48.5;4.833333;
82586;06/11/1968;0000;48.25;3.966667;
82586;07/11/1968;0000;49.5;5.433333;
82586;08/11/1968;0000;46.25;3.666667;
82586;09/11/1968;0000;52;3.533333;
82586;10/11/1968;0000;53.5;1.433333;
82586;11/11/1968;0000;52.5;2.366667;
82586;12/11/1968;0000;48.25;3.366667;
82586;13/11/1968;0000;49.5;2.633333;
82586;14/11/1968;0000;49.25;5.3;
82586;15/11/1968;0000;52.5;0.9;
82586;16/11/1968;0000;60.5;0.9;
82586;17/11/1968;0000;51.5;2.1;
82586;18/11/1968;0000;48.5;1.433333;
82586;19/11/1968;0000;52;1.733333;
82586;20/11/1968;0000;46.25;0.9;
82586;21/11/1968;0000;48;3.8;
82586;22/11/1968;0000;48;3.4;
82586;23/11/1968;0000;49.25;2.633333;
82586;24/11/1968;0000;48.25;2.266667;
82586;25/11/1968;0000;51.5;2.833333;
82586;26/11/1968;0000;52.75;2.933333;
82586;27/11/1968;0000;52.75;1.8;
82586;28/11/1968;0000;53.25;3.533333;
82586;29/11/1968;0000;51;2.4;
82586;30/11/1968;0000;;0.9;
82586;01/12/1968;0000;52.25;2.566667;
82586;02/12/1968;0000;46.75;2.633333;
82586;03/12/1968;0000;48;2.1;
82586;04/12/1968;0000;51.25;1.733333;
82586;05/12/1968;0000;47.25;2.633333;
82586;06/12/1968;0000;51.25;2.633333;
82586;07/12/1968;0000;55.25;1.733333;
82586;08/12/1968;0000;47;2.733333;
82586;09/12/1968;0000;46.75;0.9;
82586;10/12/1968;0000;56.75;1.8;
82586;11/12/1968;0000;61.75;1.433333;
82586;12/12/1968;0000;51.25;3.3;
82586;13/12/1968;0000;52;4.4;
82586;14/12/1968;0000;55.5;2.633333;
82586;15/12/1968;0000;53.25;3.833333;
82586;16/12/1968;0000;55.25;2.4;
82586;17/12/1968;0000;52.25;2.2;
82586;18/12/1968;0000;51.25;2.033333;
82586;19/12/1968;0000;52;4;
82586;20/12/1968;0000;51.75;2.966667;
82586;21/12/1968;0000;49.5;1.2;
82586;22/12/1968;0000;65;0;
82586;23/12/1968;0000;55.25;0;
82586;24/12/1968;0000;53;1.2;
82586;25/12/1968;0000;63.75;0.9;
82586;26/12/1968;0000;61;1.233333;
82586;27/12/1968;0000;62;0.9;
82586;28/12/1968;0000;50.5;1.666667;
82586;29/12/1968;0000;50.5;0.966667;
82586;30/12/1968;0000;47.25;2.1;
82586;31/12/1968;0000;50;3.733333;
82586;01/01/1969;0000;57.25;0.9;
82586;02/01/1969;0000;55;2.966667;
82586;03/01/1969;0000;50.75;3.533333;
82586;04/01/1969;0000;54;2.1;
82586;05/01/1969;0000;46;2.066667;
82586;06/01/1969;0000;49.75;1.8;
82586;07/01/1969;0000;59.25;0.9;
82586;08/01/1969;0000;58.25;3.066667;
82586;09/01/1969;0000;55;3.833333;
82586;10/01/1969;0000;47.5;3.3;
82586;11/01/1969;0000;50.5;2.4;
82586;12/01/1969;0000;55.25;1.2;
82586;13/01/1969;0000;51.5;3.733333;
82586;14/01/1969;0000;51.75;2.1;
82586;15/01/1969;0000;53.5;3;
82586;16/01/1969;0000;56.5;4.133333;
82586;17/01/1969;0000;56.75;0.9;
82586;18/01/1969;0000;58.5;0.9;
82586;19/01/1969;0000;48.75;0.9;
82586;20/01/1969;0000;57.25;0.9;
82586;21/01/1969;0000;77.25;0;
82586;22/01/1969;0000;78;0;
82586;23/01/1969;0000;63.5;0.766667;
82586;24/01/1969;0000;57.25;0.9;
82586;25/01/1969;0000;73;0;
82586;26/01/1969;0000;61;0;
82586;27/01/1969;0000;55.75;2.633333;
82586;28/01/1969;0000;71.25;0;
82586;29/01/1969;0000;65;0;
82586;30/01/1969;0000;55.5;3.5;
82586;31/01/1969;0000;60.25;1.2;
82586;01/02/1969;0000;57.5;2.1;
82586;02/02/1969;0000;58.75;2.1;
82586;03/02/1969;0000;58;2.1;
82586;04/02/1969;0000;55;1.2;
82586;05/02/1969;0000;54.75;1.2;
82586;06/02/1969;0000;71.25;0.9;
82586;07/02/1969;0000;64.75;2.333333;
82586;08/02/1969;0000;60.75;0;
82586;09/02/1969;0000;62;0;
82586;10/02/1969;0000;62;0;
82586;11/02/1969;0000;66.75;0.9;
82586;12/02/1969;0000;64.75;0;
82586;13/02/1969;0000;58.25;0.9;
82586;14/02/1969;0000;52.5;1.2;
82586;15/02/1969;0000;55;1.2;
82586;16/02/1969;0000;58.25;1.8;
82586;17/02/1969;0000;54.75;4.366667;
82586;18/02/1969;0000;58.75;2.4;
82586;19/02/1969;0000;46.5;2.733333;
82586;20/02/1969;0000;51.75;2.1;
82586;21/02/1969;0000;58.25;4.233333;
82586;22/02/1969;0000;82.5;1.433333;
82586;23/02/1969;0000;66.25;0;
82586;24/02/1969;0000;63.25;1.2;
82586;25/02/1969;0000;68;1.2;
82586;26/02/1969;0000;54.5;2.333333;
82586;27/02/1969;0000;51;2.1;
82586;28/02/1969;0000;61.5;1.333333;
82586;01/03/1969;0000;52.25;3.3;
82586;02/03/1969;0000;75;0.9;
82586;03/03/1969;0000;76.75;0;
82586;04/03/1969;0000;67.75;2.1;
82586;05/03/1969;0000;64;2.4;
82586;06/03/1969;0000;69.5;1.866667;
82586;07/03/1969;0000;59.75;0;
82586;08/03/1969;0000;56.75;2.6;
82586;09/03/1969;0000;66.25;1.9;
82586;10/03/1969;0000;60.5;1.2;
82586;11/03/1969;0000;59.5;0.9;
82586;12/03/1969;0000;86.25;0.9;
82586;13/03/1969;0000;69;0;
82586;14/03/1969;0000;87.5;0;
82586;15/03/1969;0000;80.75;0;
82586;16/03/1969;0000;72.75;0;
82586;17/03/1969;0000;72.5;0;
82586;18/03/1969;0000;61.25;2.1;
82586;19/03/1969;0000;60.5;1.8;
82586;20/03/1969;0000;66.25;0.9;
82586;21/03/1969;0000;60.25;2.1;
82586;22/03/1969;0000;67.5;0.9;
82586;23/03/1969;0000;70.75;0;
82586;24/03/1969;0000;79.75;0.9;
82586;25/03/1969;0000;87.5;0;
82586;26/03/1969;0000;86;0;
82586;27/03/1969;0000;81.5;0.9;
82586;28/03/1969;0000;72.5;0;
82586;29/03/1969;0000;78.25;0;
82586;30/03/1969;0000;80.75;0;
82586;31/03/1969;0000;80.5;1.2;
82586;01/04/1969;0000;84.75;0;
82586;02/04/1969;0000;78.75;0;
82586;03/04/1969;0000;86.25;0;
82586;04/04/1969;0000;77.75;1.466667;
82586;05/04/1969;0000;73.5;0;
82586;06/04/1969;0000;83.25;0;
82586;07/04/1969;0000;82.5;0;
82586;08/04/1969;0000;87;0;
82586;09/04/1969;0000;79;0;
82586;10/04/1969;0000;76.75;0;
82586;11/04/1969;0000;81.25;0;
82586;12/04/1969;0000;91;1.466667;
82586;13/04/1969;0000;84.5;0;
82586;14/04/1969;0000;89.25;0;
82586;15/04/1969;0000;79.5;0;
82586;16/04/1969;0000;80.25;0;
82586;17/04/1969;0000;75.75;1;
82586;18/04/1969;0000;83;0;
82586;19/04/1969;0000;73;0;
82586;20/04/1969;0000;67.5;0;
82586;21/04/1969;0000;83.75;0;
82586;22/04/1969;0000;77.5;0;
82586;23/04/1969;0000;81;0;
82586;24/04/1969;0000;86;0;
82586;25/04/1969;0000;79.25;0;
82586;26/04/1969;0000;82;0.333333;
82586;27/04/1969;0000;83.75;0;
82586;28/04/1969;0000;82;0;
82586;29/04/1969;0000;86.5;0;
82586;30/04/1969;0000;85;0;
82586;01/05/1969;0000;79;0;
82586;02/05/1969;0000;74.5;0;
82586;03/05/1969;0000;85;0;
82586;04/05/1969;0000;81.75;0;
82586;05/05/1969;0000;78.5;0;
82586;06/05/1969;0000;83;0;
82586;07/05/1969;0000;85.5;0;
82586;08/05/1969;0000;88;0;
82586;09/05/1969;0000;89.75;0;
82586;10/05/1969;0000;84.25;0.333333;
82586;11/05/1969;0000;82.75;1;
82586;12/05/1969;0000;83.25;0;
82586;13/05/1969;0000;85.5;0;
82586;14/05/1969;0000;84.5;0;
82586;15/05/1969;0000;90.5;0;
82586;16/05/1969;0000;84.5;0;
82586;17/05/1969;0000;83.5;0;
82586;18/05/1969;0000;83.25;0;
82586;19/05/1969;0000;78.5;0.333333;
82586;20/05/1969;0000;87.25;0;
82586;21/05/1969;0000;84.5;0;
82586;22/05/1969;0000;74.25;1.666667;
82586;23/05/1969;0000;81.5;2.666667;
82586;24/05/1969;0000;82.5;0.333333;
82586;25/05/1969;0000;88.5;0;
82586;26/05/1969;0000;76;1;
82586;27/05/1969;0000;80.25;1.666667;
82586;28/05/1969;0000;80.75;1;
82586;29/05/1969;0000;81.25;0.666667;
82586;30/05/1969;0000;89;1;
82586;31/05/1969;0000;84.5;1.666667;
82586;01/06/1969;0000;76;0;
82586;02/06/1969;0000;76.5;0.333333;
82586;03/06/1969;0000;77.5;1;
82586;04/06/1969;0000;77;0.666667;
82586;05/06/1969;0000;80;1;
82586;06/06/1969;0000;78.5;0.333333;
82586;07/06/1969;0000;73.75;2.333333;
82586;08/06/1969;0000;84.75;1;
82586;09/06/1969;0000;78.5;1.333333;
82586;10/06/1969;0000;77;0.666667;
82586;11/06/1969;0000;87.75;0;
82586;12/06/1969;0000;91;2.333333;
82586;13/06/1969;0000;84.5;0;
82586;14/06/1969;0000;86;1.333333;
82586;15/06/1969;0000;83.25;0;
82586;16/06/1969;0000;82.75;0.666667;
82586;17/06/1969;0000;84.25;0;
82586;18/06/1969;0000;82.5;0;
82586;19/06/1969;0000;85.25;0;
82586;20/06/1969;0000;77.5;0;
82586;21/06/1969;0000;75.5;0;
82586;22/06/1969;0000;87.5;0.333333;
82586;23/06/1969;0000;83.5;0;
82586;24/06/1969;0000;89.5;0.333333;
82586;25/06/1969;0000;83.75;0;
82586;26/06/1969;0000;83.5;0;
82586;27/06/1969;0000;86;0;
82586;28/06/1969;0000;85.25;1;
82586;29/06/1969;0000;82.25;0;
82586;30/06/1969;0000;78;1.666667;
82586;01/07/1969;0000;78.75;1;
82586;02/07/1969;0000;79.25;1.333333;
82586;03/07/1969;0000;87.5;0;
82586;04/07/1969;0000;75.75;0;
82586;05/07/1969;0000;89.5;0;
82586;06/07/1969;0000;88.5;0;
82586;07/07/1969;0000;84.75;0;
82586;08/07/1969;0000;82.25;0;
82586;09/07/1969;0000;80;0;
82586;10/07/1969;0000;72;0;
82586;11/07/1969;0000;72.5;1.333333;
82586;12/07/1969;0000;79.75;0;
82586;13/07/1969;0000;73.75;0;
82586;14/07/1969;0000;83.75;0;
82586;15/07/1969;0000;72.75;0;
82586;16/07/1969;0000;75;0;
82586;17/07/1969;0000;74;0;
82586;18/07/1969;0000;74;0;
82586;19/07/1969;0000;81;0;
82586;20/07/1969;0000;92.5;0;
82586;21/07/1969;0000;84.25;0;
82586;22/07/1969;0000;75.5;0;
82586;23/07/1969;0000;76;0;
82586;24/07/1969;0000;79.5;0;
82586;25/07/1969;0000;71.5;1.666667;
82586;26/07/1969;0000;71.25;2.333333;
82586;27/07/1969;0000;65.25;0.666667;
82586;28/07/1969;0000;83.25;3;
82586;29/07/1969;0000;68;2.333333;
82586;30/07/1969;0000;73.25;1;
82586;31/07/1969;0000;70.25;1.666667;
82586;01/08/1969;0000;77.25;1.333333;
82586;02/08/1969;0000;70.75;0;
82586;03/08/1969;0000;74.75;0;
82586;04/08/1969;0000;79.25;1;
82586;05/08/1969;0000;82.75;3.666667;
82586;06/08/1969;0000;71.75;0;
82586;07/08/1969;0000;75.25;1;
82586;08/08/1969;0000;64.5;2;
82586;09/08/1969;0000;68.75;1.333333;
82586;10/08/1969;0000;61.25;1;
82586;11/08/1969;0000;66.5;3.333333;
82586;12/08/1969;0000;73.5;1.333333;
82586;13/08/1969;0000;61.25;3;
82586;14/08/1969;0000;51.75;4.333333;
82586;15/08/1969;0000;52.5;2.666667;
82586;16/08/1969;0000;59.5;2;
82586;17/08/1969;0000;57.25;3;
82586;18/08/1969;0000;58;3.666667;
82586;19/08/1969;0000;68;2;
82586;20/08/1969;0000;64.75;4.333333;
82586;21/08/1969;0000;57.25;3;
82586;22/08/1969;0000;52;1;
82586;23/08/1969;0000;46;4.333333;
82586;24/08/1969;0000;51.75;4.333333;
82586;25/08/1969;0000;50.5;3.333333;
82586;26/08/1969;0000;56.5;6;
82586;27/08/1969;0000;61.75;4.333333;
82586;28/08/1969;0000;57;5.333333;
82586;29/08/1969;0000;61.75;5.333333;
82586;30/08/1969;0000;64.75;5.666667;
82586;31/08/1969;0000;63;4;
82586;01/09/1969;0000;62.25;2.666667;
82586;02/09/1969;0000;65.5;6;
82586;03/09/1969;0000;58.25;3.333333;
82586;04/09/1969;0000;54.5;3;
82586;05/09/1969;0000;53.5;5.666667;
82586;06/09/1969;0000;66.5;3;
82586;07/09/1969;0000;54;4.666667;
82586;08/09/1969;0000;61.25;6;
82586;09/09/1969;0000;52.75;4.666667;
82586;10/09/1969;0000;53.5;5;
82586;11/09/1969;0000;53.25;7;
82586;12/09/1969;0000;61;4.333333;
82586;13/09/1969;0000;51.25;5;
82586;14/09/1969;0000;58.25;6.333333;
82586;15/09/1969;0000;47.25;4.666667;
82586;16/09/1969;0000;60;2.666667;
82586;17/09/1969;0000;59;5.333333;
82586;18/09/1969;0000;55.75;6;
82586;19/09/1969;0000;55.75;7.333333;
82586;20/09/1969;0000;55.5;8.333333;
82586;21/09/1969;0000;57.5;6;
82586;22/09/1969;0000;60.25;7.333333;
82586;23/09/1969;0000;63.75;8.666667;
82586;24/09/1969;0000;64.5;4.333333;
82586;25/09/1969;0000;64.75;4.333333;
82586;26/09/1969;0000;64.5;3.666667;
82586;27/09/1969;0000;66;4;
82586;28/09/1969;0000;57.5;4.666667;
82586;29/09/1969;0000;61.25;5.666667;
82586;30/09/1969;0000;62.75;7;
82586;01/10/1969;0000;63;8;
82586;02/10/1969;0000;63.25;6;
82586;03/10/1969;0000;64.25;5.333333;
82586;04/10/1969;0000;64;5.333333;
82586;05/10/1969;0000;63.25;5.333333;
82586;06/10/1969;0000;53.75;6.333333;
82586;07/10/1969;0000;61.25;6.333333;
82586;08/10/1969;0000;61.25;5.333333;
82586;09/10/1969;0000;60.25;5;
82586;10/10/1969;0000;63.5;7.666667;
82586;11/10/1969;0000;60.25;7.666667;
82586;12/10/1969;0000;60.75;5.666667;
82586;13/10/1969;0000;59.25;6;
82586;14/10/1969;0000;58;8;
82586;15/10/1969;0000;58.75;6.333333;
82586;16/10/1969;0000;58;8.666667;
82586;17/10/1969;0000;65;6.333333;
82586;18/10/1969;0000;55.25;5.333333;
82586;19/10/1969;0000;63.5;4;
82586;20/10/1969;0000;61.25;6.666667;
82586;21/10/1969;0000;68.5;7;
82586;22/10/1969;0000;62.25;5.333333;
82586;23/10/1969;0000;68.75;6;
82586;24/10/1969;0000;68.75;4;
82586;25/10/1969;0000;72.5;5.333333;
82586;26/10/1969;0000;56.75;6;
82586;27/10/1969;0000;49.5;6;
82586;28/10/1969;0000;55.25;6.666667;
82586;29/10/1969;0000;57.25;7;
82586;30/10/1969;0000;59.25;4;
82586;31/10/1969;0000;54;6.666667;
82586;01/11/1969;0000;54;3;
82586;02/11/1969;0000;60.75;2.333333;
82586;03/11/1969;0000;56.25;5.333333;
82586;04/11/1969;0000;56.5;3;
82586;05/11/1969;0000;58.5;7;
82586;06/11/1969;0000;56;5.333333;
82586;07/11/1969;0000;54.5;3.666667;
82586;08/11/1969;0000;51.25;6.333333;
82586;09/11/1969;0000;54.75;8.666667;
82586;10/11/1969;0000;59.5;6;
82586;11/11/1969;0000;64.25;7.666667;
82586;12/11/1969;0000;52.5;5.666667;
82586;13/11/1969;0000;55.75;5.666667;
82586;14/11/1969;0000;55.5;7.333333;
82586;15/11/1969;0000;58;4.333333;
82586;16/11/1969;0000;54.75;5;
82586;17/11/1969;0000;51.5;5.666667;
82586;18/11/1969;0000;53.25;6;
82586;19/11/1969;0000;50;6;
82586;20/11/1969;0000;52.25;9.666667;
82586;21/11/1969;0000;54.75;5;
82586;22/11/1969;0000;51.25;4;
82586;23/11/1969;0000;56;12;
82586;24/11/1969;0000;57.75;7;
82586;25/11/1969;0000;51.75;6;
82586;26/11/1969;0000;47.5;6.666667;
82586;27/11/1969;0000;51.25;6.666667;
82586;28/11/1969;0000;51.5;2.333333;
82586;29/11/1969;0000;56;5;
82586;30/11/1969;0000;52.75;6;
82586;01/12/1969;0000;57.25;5.333333;
82586;02/12/1969;0000;50.75;5;
82586;03/12/1969;0000;60.5;6.666667;
82586;04/12/1969;0000;55.5;6.333333;
82586;05/12/1969;0000;46.25;8;
82586;06/12/1969;0000;50;4.666667;
82586;07/12/1969;0000;44;8;
82586;08/12/1969;0000;56;8;
82586;09/12/1969;0000;57;5;
82586;10/12/1969;0000;56.75;8.333333;
82586;11/12/1969;0000;58;6.666667;
82586;12/12/1969;0000;52.25;8.333333;
82586;13/12/1969;0000;51;5.333333;
82586;14/12/1969;0000;53;6.666667;
82586;15/12/1969;0000;50.5;2.333333;
82586;16/12/1969;0000;52.5;5;
82586;17/12/1969;0000;54.25;7;
82586;18/12/1969;0000;54.5;7.333333;
82586;19/12/1969;0000;48.75;7.333333;
82586;20/12/1969;0000;48.75;6;
82586;21/12/1969;0000;57.75;4.666667;
82586;22/12/1969;0000;61.75;3.666667;
82586;23/12/1969;0000;55.5;5.666667;
82586;24/12/1969;0000;52.5;6.333333;
82586;25/12/1969;0000;47;6.666667;
82586;26/12/1969;0000;53.75;7.333333;
82586;27/12/1969;0000;62;4.666667;
82586;28/12/1969;0000;56.25;5;
82586;29/12/1969;0000;57.25;4.333333;
82586;30/12/1969;0000;49;7;
82586;31/12/1969;0000;48.75;7.666667;
82586;01/01/1970;0000;45.25;6.333333;
82586;02/01/1970;0000;50;6.666667;
82586;03/01/1970;0000;51.75;3.333333;
82586;04/01/1970;0000;51.75;7;
82586;05/01/1970;0000;50;6.666667;
82586;06/01/1970;0000;57.75;6;
82586;07/01/1970;0000;53.5;7.666667;
82586;08/01/1970;0000;52.5;6.333333;
82586;09/01/1970;0000;51.75;4;
82586;10/01/1970;0000;57;5;
82586;11/01/1970;0000;56;4.666667;
82586;12/01/1970;0000;52.25;5;
82586;13/01/1970;0000;53.5;4.666667;
82586;14/01/1970;0000;50;6;
82586;15/01/1970;0000;43.75;3;
82586;16/01/1970;0000;44.5;4.666667;
82586;17/01/1970;0000;55.75;2.666667;
82586;18/01/1970;0000;60.5;2.666667;
82586;19/01/1970;0000;69;0;
82586;20/01/1970;0000;79.25;1.333333;
82586;21/01/1970;0000;92.5;1;
82586;22/01/1970;0000;75.25;0;
82586;23/01/1970;0000;57.75;2;
82586;24/01/1970;0000;76.25;0;
82586;25/01/1970;0000;70.75;2.666667;
82586;26/01/1970;0000;57.75;3;
82586;27/01/1970;0000;58.5;3.333333;
82586;28/01/1970;0000;62.5;5;
82586;29/01/1970;0000;55.75;4.333333;
82586;30/01/1970;0000;67;3.666667;
82586;31/01/1970;0000;73.5;2.666667;
82586;01/02/1970;0000;60.5;2;
82586;02/02/1970;0000;67.5;1.666667;
82586;03/02/1970;0000;71;2.666667;
82586;04/02/1970;0000;58.75;3.666667;
82586;05/02/1970;0000;59;1.666667;
82586;06/02/1970;0000;51;1.333333;
82586;07/02/1970;0000;52;4.333333;
82586;08/02/1970;0000;47.75;2.666667;
82586;09/02/1970;0000;60;5.333333;
82586;10/02/1970;0000;58.25;2.666667;
82586;11/02/1970;0000;54.5;2.666667;
82586;12/02/1970;0000;51.25;3.666667;
82586;13/02/1970;0000;55.75;3.666667;
82586;14/02/1970;0000;51.5;4;
82586;15/02/1970;0000;58.75;5;
82586;16/02/1970;0000;56;5;
82586;17/02/1970;0000;53;5;
82586;18/02/1970;0000;50.25;3;
82586;19/02/1970;0000;53;4.333333;
82586;20/02/1970;0000;53.75;4.333333;
82586;21/02/1970;0000;46.75;5.666667;
82586;22/02/1970;0000;46.5;4.333333;
82586;23/02/1970;0000;51.5;4.666667;
82586;24/02/1970;0000;55.25;4.333333;
82586;25/02/1970;0000;56.5;2;
82586;26/02/1970;0000;61.25;2.333333;
82586;27/02/1970;0000;93.5;1.666667;
82586;28/02/1970;0000;84;1;
82586;01/03/1970;0000;73.75;2.333333;
82586;02/03/1970;0000;88;2;
82586;03/03/1970;0000;71.25;1;
82586;04/03/1970;0000;61.75;1.333333;
82586;05/03/1970;0000;83.25;1;
82586;06/03/1970;0000;76.5;0.666667;
82586;07/03/1970;0000;75.5;1.666667;
82586;08/03/1970;0000;57;1.666667;
82586;09/03/1970;0000;52.5;1.333333;
82586;10/03/1970;0000;75.5;3.333333;
82586;11/03/1970;0000;76;0;
82586;12/03/1970;0000;80.5;1;
82586;13/03/1970;0000;80.25;0;
82586;14/03/1970;0000;77.5;0;
82586;15/03/1970;0000;77.25;0;
82586;16/03/1970;0000;72.25;1.333333;
82586;17/03/1970;0000;71.75;0;
82586;18/03/1970;0000;83.25;0;
82586;19/03/1970;0000;84;0;
82586;20/03/1970;0000;84.5;3;
82586;21/03/1970;0000;80.75;0.666667;
82586;22/03/1970;0000;81.5;0;
82586;23/03/1970;0000;82.75;0;
82586;24/03/1970;0000;78;2.333333;
82586;25/03/1970;0000;81.75;2;
82586;26/03/1970;0000;81.5;2;
82586;27/03/1970;0000;81;1.666667;
82586;28/03/1970;0000;79;2;
82586;29/03/1970;0000;79.75;0.666667;
